sku,image,small_image,thumbnail,_media_is_disabled,_media_attibute_id
A5404-2,/a/5/a5404-2_78.jpg,/a/5/a5404-2_78.jpg,/a/5/a5404-2_78.jpg,0,88
A5412-5,/a/5/a5412-5_20.jpg,/a/5/a5412-5_20.jpg,/a/5/a5412-5_20.jpg,0,88
A5414-5,/a/5/a5414-5_20.jpg,/a/5/a5414-5_20.jpg,/a/5/a5414-5_20.jpg,0,88
A5416-5,/a/5/a5416-5_20.jpg,/a/5/a5416-5_20.jpg,/a/5/a5416-5_20.jpg,0,88
A5420-5,/a/5/a5420-5_20.jpg,/a/5/a5420-5_20.jpg,/a/5/a5420-5_20.jpg,0,88
A5422-5,/a/5/a5422-5_20.jpg,/a/5/a5422-5_20.jpg,/a/5/a5422-5_20.jpg,0,88
A5424-5,/a/5/a5424-5_20.jpg,/a/5/a5424-5_20.jpg,/a/5/a5424-5_20.jpg,0,88
A5440-5,/a/5/a5440-5_20.jpg,/a/5/a5440-5_20.jpg,/a/5/a5440-5_20.jpg,0,88
A5442-5,/a/5/a5442-5_20.jpg,/a/5/a5442-5_20.jpg,/a/5/a5442-5_20.jpg,0,88
A5444-5,/a/5/a5444-5_20.jpg,/a/5/a5444-5_20.jpg,/a/5/a5444-5_20.jpg,0,88
A5446-5,/a/5/a5446-5_20.jpg,/a/5/a5446-5_20.jpg,/a/5/a5446-5_20.jpg,0,88
A5462-5,/a/5/a5462-5_20.jpg,/a/5/a5462-5_20.jpg,/a/5/a5462-5_20.jpg,0,88
A5464-5,/a/5/a5464-5_20.jpg,/a/5/a5464-5_20.jpg,/a/5/a5464-5_20.jpg,0,88
A5466-5,/a/5/a5466-5_20.jpg,/a/5/a5466-5_20.jpg,/a/5/a5466-5_20.jpg,0,88
A5490-5,/a/5/a5490-5_20.jpg,/a/5/a5490-5_20.jpg,/a/5/a5490-5_20.jpg,0,88
A5491-3,/a/5/a5491-3_78.jpg,/a/5/a5491-3_78.jpg,/a/5/a5491-3_78.jpg,0,88
A5494-5,/a/5/a5494-5_20.jpg,/a/5/a5494-5_20.jpg,/a/5/a5494-5_20.jpg,0,88
A5495-3,/a/5/a5495-3_78.jpg,/a/5/a5495-3_78.jpg,/a/5/a5495-3_78.jpg,0,88
A5502-5,/a/5/a5502-5_20.jpg,/a/5/a5502-5_20.jpg,/a/5/a5502-5_20.jpg,0,88
A5549-3,/a/5/a5549-3_78.jpg,/a/5/a5549-3_78.jpg,/a/5/a5549-3_78.jpg,0,88
A5540-3,/a/5/a5540-3_78.jpg,/a/5/a5540-3_78.jpg,/a/5/a5540-3_78.jpg,0,88
A5541-3,/a/5/a5541-3_78.jpg,/a/5/a5541-3_78.jpg,/a/5/a5541-3_78.jpg,0,88
A5520-5,/a/5/a5520-5_20.jpg,/a/5/a5520-5_20.jpg,/a/5/a5520-5_20.jpg,0,88
A5530-5,/a/5/a5530-5_20.jpg,/a/5/a5530-5_20.jpg,/a/5/a5530-5_20.jpg,0,88
A5531-5,/a/5/a5531-5_20.jpg,/a/5/a5531-5_20.jpg,/a/5/a5531-5_20.jpg,0,88
A5532-5,/a/5/a5532-5_20.jpg,/a/5/a5532-5_20.jpg,/a/5/a5532-5_20.jpg,0,88
A5533-5,/a/5/a5533-5_20.jpg,/a/5/a5533-5_20.jpg,/a/5/a5533-5_20.jpg,0,88
A5534-5,/a/5/a5534-5_20.jpg,/a/5/a5534-5_20.jpg,/a/5/a5534-5_20.jpg,0,88
A5537-5,/a/5/a5537-5_19.jpg,/a/5/a5537-5_19.jpg,/a/5/a5537-5_19.jpg,0,88
A5540-5,/a/5/a5540-5_20.jpg,/a/5/a5540-5_20.jpg,/a/5/a5540-5_20.jpg,0,88
A5541-1,/a/5/a5541-1_81.jpg,/a/5/a5541-1_81.jpg,/a/5/a5541-1_81.jpg,0,88
A5549-1,/a/5/a5549-1_80.jpg,/a/5/a5549-1_80.jpg,/a/5/a5549-1_80.jpg,0,88
A51509-2,/a/5/a51509-2_58.jpg,/a/5/a51509-2_58.jpg,/a/5/a51509-2_58.jpg,0,88
A51603-5,/a/5/a51603-5_20.jpg,/a/5/a51603-5_20.jpg,/a/5/a51603-5_20.jpg,0,88
A51602-5,/a/5/a51602-5_20.jpg,/a/5/a51602-5_20.jpg,/a/5/a51602-5_20.jpg,0,88
A51600-5,/a/5/a51600-5_20.jpg,/a/5/a51600-5_20.jpg,/a/5/a51600-5_20.jpg,0,88
A51604-6,/a/5/a51604-6_20.jpg,/a/5/a51604-6_20.jpg,/a/5/a51604-6_20.jpg,0,88
A51605-5,/a/5/a51605-5_20.jpg,/a/5/a51605-5_20.jpg,/a/5/a51605-5_20.jpg,0,88
A51601-5,/a/5/a51601-5_20.jpg,/a/5/a51601-5_20.jpg,/a/5/a51601-5_20.jpg,0,88
A51606-5,/a/5/a51606-5_20.jpg,/a/5/a51606-5_20.jpg,/a/5/a51606-5_20.jpg,0,88
A51610-5,/a/5/a51610-5_20.jpg,/a/5/a51610-5_20.jpg,/a/5/a51610-5_20.jpg,0,88
A51607-5,/a/5/a51607-5_20.jpg,/a/5/a51607-5_20.jpg,/a/5/a51607-5_20.jpg,0,88
A51608-5,/a/5/a51608-5_20.jpg,/a/5/a51608-5_20.jpg,/a/5/a51608-5_20.jpg,0,88
A51609-5,/a/5/a51609-5_20.jpg,/a/5/a51609-5_20.jpg,/a/5/a51609-5_20.jpg,0,88
A51620-5,/a/5/a51620-5_20.jpg,/a/5/a51620-5_20.jpg,/a/5/a51620-5_20.jpg,0,88
A51622-5,/a/5/a51622-5_20.jpg,/a/5/a51622-5_20.jpg,/a/5/a51622-5_20.jpg,0,88
A51623-5,/a/5/a51623-5_20.jpg,/a/5/a51623-5_20.jpg,/a/5/a51623-5_20.jpg,0,88
A51627-5,/a/5/a51627-5_20.jpg,/a/5/a51627-5_20.jpg,/a/5/a51627-5_20.jpg,0,88
A51630-5,/a/5/a51630-5_20.jpg,/a/5/a51630-5_20.jpg,/a/5/a51630-5_20.jpg,0,88
A51629-5,/a/5/a51629-5_20.jpg,/a/5/a51629-5_20.jpg,/a/5/a51629-5_20.jpg,0,88
A51628-5,/a/5/a51628-5_20.jpg,/a/5/a51628-5_20.jpg,/a/5/a51628-5_20.jpg,0,88
A51626-5,/a/5/a51626-5_20.jpg,/a/5/a51626-5_20.jpg,/a/5/a51626-5_20.jpg,0,88
A51625-5,/a/5/a51625-5_20.jpg,/a/5/a51625-5_20.jpg,/a/5/a51625-5_20.jpg,0,88
A51624-5,/a/5/a51624-5_20.jpg,/a/5/a51624-5_20.jpg,/a/5/a51624-5_20.jpg,0,88
A503124-5,/a/5/a503124-5_20.jpg,/a/5/a503124-5_20.jpg,/a/5/a503124-5_20.jpg,0,88
A50521-5,/a/5/a50521-5_20.jpg,/a/5/a50521-5_20.jpg,/a/5/a50521-5_20.jpg,0,88
A51263-5,/a/5/a51263-5_20.jpg,/a/5/a51263-5_20.jpg,/a/5/a51263-5_20.jpg,0,88
A51264-5,/a/5/a51264-5_20.jpg,/a/5/a51264-5_20.jpg,/a/5/a51264-5_20.jpg,0,88
A51266-5,/a/5/a51266-5_20.jpg,/a/5/a51266-5_20.jpg,/a/5/a51266-5_20.jpg,0,88
A51267-5,/a/5/a51267-5_20.jpg,/a/5/a51267-5_20.jpg,/a/5/a51267-5_20.jpg,0,88
A51268-5,/a/5/a51268-5_20.jpg,/a/5/a51268-5_20.jpg,/a/5/a51268-5_20.jpg,0,88
A51269-5,/a/5/a51269-5_20.jpg,/a/5/a51269-5_20.jpg,/a/5/a51269-5_20.jpg,0,88
A51270-5,/a/5/a51270-5_20.jpg,/a/5/a51270-5_20.jpg,/a/5/a51270-5_20.jpg,0,88
A51271-5,/a/5/a51271-5_20.jpg,/a/5/a51271-5_20.jpg,/a/5/a51271-5_20.jpg,0,88
A51314-5,/a/5/a51314-5_20.jpg,/a/5/a51314-5_20.jpg,/a/5/a51314-5_20.jpg,0,88
A51651-3,/a/5/a51651-3_23.jpg,/a/5/a51651-3_23.jpg,/a/5/a51651-3_23.jpg,0,88
A51651-5,/a/5/a51651-5_20.jpg,/a/5/a51651-5_20.jpg,/a/5/a51651-5_20.jpg,0,88
A51652-5,/a/5/a51652-5_20.jpg,/a/5/a51652-5_20.jpg,/a/5/a51652-5_20.jpg,0,88
A51653-5,/a/5/a51653-5_20.jpg,/a/5/a51653-5_20.jpg,/a/5/a51653-5_20.jpg,0,88
A51654-5,/a/5/a51654-5_20.jpg,/a/5/a51654-5_20.jpg,/a/5/a51654-5_20.jpg,0,88
A51655-5,/a/5/a51655-5_20.jpg,/a/5/a51655-5_20.jpg,/a/5/a51655-5_20.jpg,0,88
A5050,/a/5/a5050_12.jpg,/a/5/a5050_12.jpg,/a/5/a5050_12.jpg,0,88
A50713,/a/5/a50713_94.jpg,/a/5/a50713_94.jpg,/a/5/a50713_94.jpg,0,88
A51396,/a/5/a51396_12.jpg,/a/5/a51396_12.jpg,/a/5/a51396_12.jpg,0,88
A51397,/a/5/a51397_12.jpg,/a/5/a51397_12.jpg,/a/5/a51397_12.jpg,0,88
A51403-B,/a/5/a51403-b_91.jpg,/a/5/a51403-b_91.jpg,/a/5/a51403-b_91.jpg,0,88
A51412-1,/a/5/a51412-1_58.jpg,/a/5/a51412-1_58.jpg,/a/5/a51412-1_58.jpg,0,88
A51412-B,/a/5/a51412-b_58.jpg,/a/5/a51412-b_58.jpg,/a/5/a51412-b_58.jpg,0,88
A51501,/a/5/a51501_97.jpg,/a/5/a51501_97.jpg,/a/5/a51501_97.jpg,0,88
A51502-S,/a/5/a51502-s_12.jpg,/a/5/a51502-s_12.jpg,/a/5/a51502-s_12.jpg,0,88
A51506-S,/a/5/a51506-s_12.jpg,/a/5/a51506-s_12.jpg,/a/5/a51506-s_12.jpg,0,88
A51510-S,/a/5/a51510-s_12.jpg,/a/5/a51510-s_12.jpg,/a/5/a51510-s_12.jpg,0,88
A51511,/a/5/a51511_97.jpg,/a/5/a51511_97.jpg,/a/5/a51511_97.jpg,0,88
A51512-S,/a/5/a51512-s_12.jpg,/a/5/a51512-s_12.jpg,/a/5/a51512-s_12.jpg,0,88
A51513-S,/a/5/a51513-s_12.jpg,/a/5/a51513-s_12.jpg,/a/5/a51513-s_12.jpg,0,88
A51514-S,/a/5/a51514-s_12.jpg,/a/5/a51514-s_12.jpg,/a/5/a51514-s_12.jpg,0,88
A51517-S,/a/5/a51517-s_12.jpg,/a/5/a51517-s_12.jpg,/a/5/a51517-s_12.jpg,0,88
A51518-S,/a/5/a51518-s_12.jpg,/a/5/a51518-s_12.jpg,/a/5/a51518-s_12.jpg,0,88
A51544-S,/a/5/a51544-s_12.jpg,/a/5/a51544-s_12.jpg,/a/5/a51544-s_12.jpg,0,88
A51545-S,/a/5/a51545-s_12.jpg,/a/5/a51545-s_12.jpg,/a/5/a51545-s_12.jpg,0,88
A51558-S,/a/5/a51558-s_12.jpg,/a/5/a51558-s_12.jpg,/a/5/a51558-s_12.jpg,0,88
A51559-S,/a/5/a51559-s_12.jpg,/a/5/a51559-s_12.jpg,/a/5/a51559-s_12.jpg,0,88
A51562-S,/a/5/a51562-s_12.jpg,/a/5/a51562-s_12.jpg,/a/5/a51562-s_12.jpg,0,88
A51570-S,/a/5/a51570-s_12.jpg,/a/5/a51570-s_12.jpg,/a/5/a51570-s_12.jpg,0,88
A51571,/a/5/a51571_96.jpg,/a/5/a51571_96.jpg,/a/5/a51571_96.jpg,0,88
A515993,/a/5/a515993_12.jpg,/a/5/a515993_12.jpg,/a/5/a515993_12.jpg,0,88
